f_1_name,f_2_name,event_date,Y,delta_reach_cm,delta_height_cm,delta_age,delta_SlpM,delta_Str_Acc,delta_SApM,delta_Str_Def,delta_TD_Avg,delta_TD_Acc,delta_TD_Def,delta_Sub_Avg
Roger Narvaez,Patrick Cummins,2014-06-07,0,0.0,2.539999999999992,-2.81177275838467,-2.1399999999999997,-0.13,-0.03000000000000025,0.08999999999999997,-4.49,-0.41,0.21999999999999997,0.8
Fabio Maldonado,Stipe Miocic,2014-05-31,0,-12.699999999999989,-7.6200000000000045,2.422997946611911,0.6200000000000001,0.05999999999999994,0.2999999999999998,0.010000000000000009,-1.3,0.22999999999999993,-0.040000000000000036,0.6
Vitor Miranda,Antonio Carlos Junior,2014-05-31,0,-5.079999999999984,-2.5400000000000205,11.017111567419576,1.03,0.030000000000000027,0.81,0.05999999999999994,-2.4699999999999998,0.16000000000000003,-0.030000000000000027,-0.6000000000000001
Warlley Alves,Marcio Alexandre Junior,2014-05-31,1,-7.6200000000000045,-2.539999999999992,-1.6673511293634498,1.43,0.02999999999999997,1.06,0.08000000000000002,0.87,0.3,-0.040000000000000036,0.10000000000000009
Demian Maia,Alexander Yakovlev,2014-05-31,1,-5.0800000000000125,-5.0800000000000125,6.6967830253251215,0.06000000000000005,-0.03999999999999998,-0.3400000000000003,0.050000000000000044,0.8300000000000003,-0.10999999999999999,-0.10999999999999999,0.9
Robert Peralta,Rony Jason,2014-05-31,1,-5.079999999999984,2.539999999999992,-1.9794661190965108,1.7199999999999998,0.0,-0.16999999999999993,0.0,0.0,0.36000000000000004,0.29000000000000004,-0.8
Rodrigo Damm,Rashid Magomedov,2014-05-31,0,2.539999999999992,-5.079999999999984,4.821355236139631,-0.9000000000000004,-0.13,2.5600000000000005,0.029999999999999916,-0.23000000000000004,-0.4099999999999999,-0.08999999999999997,0.09999999999999998
Elias Silverio,Ernest Chavez,2014-05-31,1,7.619999999999976,7.6200000000000045,-3.2388774811772763,0.8799999999999999,0.08999999999999997,-0.9199999999999999,-0.07999999999999996,0.7300000000000001,0.04999999999999999,0.35,0.2
Paulo Thiago,Gasan Umalatov,2014-05-31,0,7.6200000000000045,0.0,1.6262833675564679,-0.52,0.0,-2.1099999999999994,0.040000000000000036,0.6699999999999999,0.13999999999999999,-0.27,1.2
Mark Eddiva,Edimilson Souza,2014-05-31,0,-15.240000000000009,-10.159999999999997,-1.3333333333333321,-1.2800000000000002,0.010000000000000009,0.06999999999999984,-0.039999999999999925,1.45,0.22,0.13,0.0
Ricardo Abreu,Wagner Silva,2014-05-31,1,0.0,-2.539999999999992,2.781656399726213,2.1,0.020000000000000018,1.1099999999999999,0.030000000000000027,2.13,0.42,0.42000000000000004,0.7
Marcos Rogerio de Lima,Richardson Moreira,2014-05-31,1,0.0,-2.5400000000000205,-1.2347707049965777,2.5300000000000002,0.2899999999999999,1.0699999999999998,-0.16000000000000003,1.4,0.45,-0.41000000000000003,0.5
Pedro Munhoz,Matt Hobar,2014-05-31,1,-12.700000000000017,-10.160000000000025,0.33401779603011406,2.15,-0.010000000000000009,2.0200000000000005,0.030000000000000027,-3.18,-0.28,0.31999999999999995,0.5
Gegard Mousasi,Mark Munoz,2014-05-31,1,12.699999999999989,5.0800000000000125,-7.474332648870636,0.6299999999999999,-0.010000000000000009,-1.0499999999999998,0.1100000000000001,-1.5799999999999998,0.31,0.020000000000000018,0.5000000000000001
CB Dollaway,Francis Carmont,2014-05-31,1,-5.0800000000000125,-2.539999999999992,-1.8288843258042426,0.4299999999999997,0.04999999999999999,0.9400000000000002,-0.04999999999999993,1.7599999999999998,0.18000000000000005,-0.10999999999999999,0.6
Sean Strickland,Luke Barnatt,2014-05-31,1,-2.5400000000000205,-12.700000000000017,-2.8747433264887086,1.5500000000000007,0.06,0.6600000000000001,0.010000000000000009,0.030000000000000027,0.2,0.050000000000000044,-0.30000000000000004
Tom Niinimaki,Niklas Backstrom,2014-05-31,0,0.0,-10.159999999999997,7.077344284736483,0.7899999999999998,0.13000000000000006,-1.3399999999999999,0.17999999999999994,0.050000000000000266,-0.34,-0.38999999999999996,-1.7000000000000002
Drew Dober,Nick Hein,2014-05-31,0,10.160000000000025,5.0800000000000125,-4.487337440109513,1.8300000000000005,0.06,0.7200000000000002,-0.05999999999999994,-0.25,-0.17,-0.25,0.1
Magnus Cedenblad,Krzysztof Jotko,2014-05-31,1,5.079999999999984,10.160000000000025,7.359342915811087,-0.6000000000000001,0.09000000000000002,0.79,-0.16999999999999993,1.54,0.25,-0.15999999999999992,0.9
Iuri Alcantara,Vaughan Lee,2014-05-31,1,12.700000000000017,7.6200000000000045,2.1957563312799486,-0.75,-0.019999999999999962,0.7200000000000002,-0.20999999999999996,0.6299999999999999,0.29,-0.12,-0.19999999999999996
Peter Sobotta,Pawel Pawlak,2014-05-31,1,5.0800000000000125,0.0,2.0780287474332653,0.4700000000000002,0.07,0.6799999999999997,0.04999999999999993,0.53,-0.04999999999999999,0.07000000000000006,0.5
Andy Ogle,Maximo Blanco,2014-05-31,0,-5.0800000000000125,0.0,-5.338809034907598,-1.87,0.0,-0.96,-0.16000000000000003,-0.41000000000000014,-0.09999999999999998,-0.050000000000000044,-0.3
Viktor Pesta,Ruslan Magomedov,2014-05-31,0,-2.539999999999992,0.0,-3.633127994524301,-2.4399999999999995,-0.10999999999999999,1.07,-0.09999999999999998,2.96,-0.72,0.12,0.0
TJ Dillashaw,Renan Barao,2014-05-24,1,-7.6200000000000045,0.0,0.9801505817932892,1.31,0.04999999999999999,-0.4299999999999997,0.050000000000000044,0.07000000000000006,-0.10999999999999999,-0.14,0.30000000000000004
Daniel Cormier,Dan Henderson,2014-05-24,1,-5.0800000000000125,0.0,-8.569472963723477,1.81,0.050000000000000044,0.21999999999999975,0.030000000000000027,0.31000000000000005,-0.08000000000000002,0.2300000000000001,0.10000000000000003
Jake Ellenberger,Robbie Lawler,2014-05-24,0,-7.6200000000000045,-5.0800000000000125,-3.022587268993842,-1.38,-0.07999999999999996,-1.8399999999999999,0.010000000000000009,1.3900000000000001,-0.17000000000000004,0.20999999999999996,0.4
Francisco Rivera,Takeya Mizugaki,2014-05-24,0,2.5400000000000205,2.539999999999992,2.1875427789185515,0.7000000000000002,0.03999999999999998,-0.10999999999999988,0.1100000000000001,-0.44999999999999996,0.06000000000000005,-0.019999999999999907,0.5
James Krause,Jamie Varner,2014-05-24,1,5.079999999999984,15.240000000000009,-1.642710472279262,1.87,0.14999999999999997,1.5600000000000005,0.030000000000000027,-2.5300000000000002,-0.35000000000000003,-0.07000000000000006,0.09999999999999998
Francisco Trinaldo,Michael Chiesa,2014-05-24,0,-12.699999999999989,-10.159999999999997,9.286789869952088,1.1099999999999999,0.04999999999999999,0.94,0.030000000000000027,-2.13,-0.04999999999999999,-0.050000000000000044,-0.5
Tony Ferguson,Katsunori Kikuno,2014-05-24,1,25.400000000000006,7.6200000000000045,-2.2833675564681712,2.27,0.04999999999999999,1.9,-0.05999999999999994,-1.4899999999999998,-0.4,-0.09999999999999998,0.09999999999999998
Chris Holdsworth,Chico Camus,2014-05-24,1,0.0,12.700000000000017,-2.740588637919231,-0.73,-0.12,-0.52,-0.06000000000000005,2.61,0.21999999999999997,0.28,1.6
Al Iaquinta,Mitch Clarke,2014-05-24,0,-7.619999999999976,0.0,-1.4291581108829554,1.7099999999999995,0.06,1.2600000000000002,0.14,-0.010000000000000009,0.03,0.24,-0.2
Anthony Njokuani,Vinc Pichel,2014-05-24,0,7.6200000000000045,7.619999999999976,2.7296372347707063,0.16000000000000014,0.0,-0.7599999999999998,0.10999999999999999,-2.0,-0.06,0.22000000000000003,0.0
Sam Sicilia,Aaron Phillips,2014-05-24,1,-10.159999999999997,-2.539999999999992,3.5071868583162207,0.95,-0.2,-0.11000000000000032,0.15999999999999998,0.59,-0.07,0.25999999999999995,0.30000000000000004
David Michaud,Li Jingliang,2014-05-24,0,0.0,-7.6200000000000045,-0.6433949349760439,-1.21,0.010000000000000009,0.5,-0.020000000000000018,1.3399999999999999,0.16999999999999998,0.17000000000000004,0.7
Matt Brown,Erick Silva,2014-05-10,1,2.539999999999992,0.0,3.4442162902121822,1.2599999999999998,0.07000000000000006,-1.2599999999999998,0.06000000000000005,0.83,0.11000000000000004,0.06999999999999995,-0.09999999999999987
Lorenz Larkin,Constantinos Philippou,2014-05-10,0,-2.539999999999992,0.0,-6.762491444216288,1.3399999999999999,0.11000000000000004,0.010000000000000231,0.08999999999999997,-0.13,0.0,0.14,-0.19999999999999998
Daron Cruickshank,Erik Koch,2014-05-10,1,2.539999999999992,-5.0800000000000125,3.315537303216974,0.5499999999999998,-0.03999999999999998,0.16000000000000014,0.09999999999999998,1.02,-0.010000000000000009,-0.21000000000000008,-0.8
Tim Means,Neil Magny,2014-05-10,0,-12.699999999999989,-2.539999999999992,3.449691991786448,1.6400000000000001,0.02999999999999997,1.21,0.08999999999999997,-1.03,0.010000000000000009,0.08999999999999997,-0.09999999999999998
Ruan Potts,Soa Palelei,2014-05-10,0,-15.240000000000009,-5.079999999999984,-0.6187542778918527,-1.62,-0.19999999999999996,3.2399999999999998,-0.26,-1.4500000000000002,-0.30999999999999994,-0.33,2.3
Chris Cariaso,Louis Smolka,2014-05-10,1,-10.159999999999997,-15.23999999999998,10.135523613963038,-1.3199999999999998,-0.03999999999999998,-1.8800000000000003,0.07999999999999996,-0.5799999999999998,0.040000000000000036,0.24999999999999994,-1.0
Rafael Natal,Ed Herman,2014-05-10,0,0.0,-2.539999999999992,-2.2286105407255263,-0.20999999999999996,-0.010000000000000009,-1.23,0.14999999999999997,0.5899999999999999,-0.12999999999999995,0.18000000000000005,-0.5
Darrell Montague,Kyoji Horiguchi,2014-05-10,0,10.159999999999997,5.079999999999984,2.9404517453798746,-1.7200000000000002,-0.21999999999999997,3.3,-0.12,-0.95,-0.15000000000000002,-0.27999999999999997,1.2999999999999998
Yan Cabral,Zak Cummings,2014-05-10,0,-5.0800000000000125,-2.539999999999992,1.2238193018480494,-0.94,0.12,-0.9300000000000002,0.06999999999999995,2.27,0.06999999999999995,-0.29000000000000004,0.6
Johnny Eduardo,Eddie Wineland,2014-05-10,1,5.0800000000000125,0.0,5.8973305954825435,-0.44999999999999973,0.10000000000000003,-0.5399999999999996,-0.050000000000000044,-0.12000000000000002,-0.13,-0.28,0.30000000000000004
Manvel Gamburyan,Nik Lentz,2014-05-10,0,-2.539999999999992,-7.6200000000000045,3.266255989048595,-1.31,-0.06,-0.41999999999999993,0.050000000000000044,-0.040000000000000036,0.020000000000000018,0.25999999999999995,-0.5
Ben Wall,Justin Salas,2014-05-10,0,0.0,5.0800000000000125,-7.03353867214237,-1.95,-0.14,5.569999999999999,-0.39000000000000007,-2.43,-0.2,1.0,0.0
Albert Tumenov,Anthony Lapsley,2014-05-10,1,0.0,5.0800000000000125,-11.865845311430522,3.2299999999999995,0.07999999999999996,2.76,-0.08000000000000007,0.2,0.2,0.55,0.0
Glover Teixeira,Jon Jones,2014-04-26,0,-20.32000000000002,-5.079999999999984,7.7234770704996585,-0.6499999999999999,-0.08999999999999997,2.1899999999999995,-0.13,0.21999999999999997,-0.12,-0.35,0.4
Anthony Johnson,Phil Davis,2014-04-26,1,-2.539999999999992,0.0,0.5557837097878178,0.3999999999999999,0.12999999999999995,0.5,-0.12,-0.56,0.18999999999999995,0.050000000000000044,0.0
Luke Rockhold,Tim Boetsch,2014-04-26,1,7.6200000000000045,7.6200000000000045,-3.7180013689253926,1.1699999999999995,-0.010000000000000009,-0.21999999999999975,-0.039999999999999925,-0.75,-0.050000000000000044,0.06000000000000005,0.19999999999999996
Yancy Medeiros,Jim Miller,2014-04-26,0,10.159999999999997,5.0800000000000125,-4.0219028062970565,1.4400000000000004,-0.04999999999999999,2.2399999999999998,-0.09000000000000008,-1.16,0.04999999999999999,0.26,-1.0
Andre Fili,Max Holloway,2014-04-26,0,12.700000000000017,0.0,1.4428473648186149,-3.02,-0.10999999999999999,-0.0600000000000005,-0.08999999999999997,2.0100000000000002,-0.07,-0.10000000000000009,-0.09999999999999998
Tim Elliott,Joseph Benavidez,2014-04-26,0,2.539999999999992,7.6200000000000045,-2.39835728952772,-0.010000000000000231,0.08999999999999997,0.33000000000000007,-0.04999999999999993,2.2,0.15000000000000002,-0.030000000000000027,0.5000000000000001
Takanori Gomi,Isaac Vallie-Flagg,2014-04-26,1,0.0,-2.539999999999992,-0.4572210814510598,-1.7499999999999996,-0.06,-2.0799999999999996,0.14999999999999997,1.03,0.53,0.050000000000000044,0.8
Jessamyn Duke,Bethe Correia,2014-04-26,0,22.859999999999985,15.240000000000009,-3.006160164271048,0.45999999999999996,0.10000000000000003,-0.5,0.009999999999999898,0.88,0.18,-0.35,1.9
Danny Castillo,Charlie Brenneman,2014-04-26,1,2.539999999999992,-2.5400000000000205,1.4620123203285402,1.0499999999999998,-0.14000000000000007,0.4099999999999999,0.15999999999999998,-1.2800000000000002,-0.03999999999999998,-0.08999999999999997,0.2
Chris Beal,Patrick Williams,2014-04-26,1,-10.159999999999997,-2.539999999999992,-3.9123887748117703,-0.6699999999999999,-0.16000000000000003,-0.94,0.08999999999999997,-1.1099999999999999,0.16999999999999998,-0.21999999999999997,-0.3
Fabricio Werdum,Travis Browne,2014-04-19,1,-5.079999999999984,-5.0800000000000125,4.963723477070502,0.6599999999999997,0.11000000000000004,-1.6699999999999995,0.13000000000000006,0.54,-0.37000000000000005,-0.44,1.0
Liz Carmouche,Miesha Tate,2014-04-19,0,2.539999999999992,0.0,2.494182067077343,0.1599999999999997,0.10000000000000003,-0.54,0.09999999999999998,0.5999999999999999,0.21000000000000002,0.08999999999999997,-0.8999999999999999
Edson Barboza,Donald Cerrone,2014-04-19,0,5.0800000000000125,-5.079999999999984,-2.8172484599589325,-0.27000000000000046,-0.020000000000000018,0.1999999999999993,0.020000000000000018,-0.73,0.16999999999999998,0.0,-1.0999999999999999
Brad Tavares,Yoel Romero,2014-04-19,0,2.5400000000000205,2.539999999999992,-10.64202600958248,-0.029999999999999805,-0.06,0.27,-0.05999999999999994,-0.8700000000000001,-0.03999999999999998,0.020000000000000018,0.0
Rafael Dos Anjos,Khabib Nurmagomedov,2014-04-19,0,0.0,-5.0800000000000125,3.9014373716632456,-0.6199999999999997,-0.010000000000000009,1.48,-0.050000000000000044,-3.37,-0.13,-0.29999999999999993,-0.20000000000000007
Thiago Alves,Seth Baczynski,2014-04-19,1,-12.699999999999989,-15.240000000000009,-1.9356605065023942,0.6499999999999999,0.09999999999999998,0.2799999999999998,0.10999999999999999,-0.18000000000000005,0.43999999999999995,0.15000000000000002,-0.5
Pat Healy,Jorge Masvidal,2014-04-19,0,-5.0800000000000125,2.539999999999992,1.316906228610538,-1.48,-0.10999999999999999,-0.48,-0.14,1.7000000000000002,-0.21999999999999997,-0.16999999999999993,0.8
Alex White,Estevan Payan,2014-04-19,1,0.0,5.079999999999984,-6.609171800136895,-0.4900000000000002,0.0,-0.5100000000000002,0.030000000000000027,0.56,-0.72,0.10999999999999999,0.09999999999999998
Caio Magalhaes,Luke Zachrich,2014-04-19,1,-2.5400000000000205,-2.5400000000000205,-5.984941820670773,-2.2899999999999996,0.08000000000000002,-1.6800000000000002,-0.05999999999999994,0.31000000000000005,-0.18000000000000002,-0.22000000000000008,1.6
Jordan Mein,Hernani Perpetuo,2014-04-19,1,0.0,0.0,-4.380561259411362,0.6200000000000001,0.15000000000000002,-1.8200000000000003,0.1399999999999999,1.56,0.58,0.29000000000000004,-0.3
Ray Borg,Dustin Ortiz,2014-04-19,0,-5.079999999999984,-2.539999999999992,-4.607802874743328,-1.42,0.08000000000000002,-0.24,-0.08000000000000007,0.8800000000000003,0.14,-0.06,0.9
Chas Skelly,Mirsad Bektic,2014-04-19,0,5.079999999999984,7.6200000000000045,5.768651608487339,-0.4200000000000004,-0.009999999999999953,1.41,-0.07999999999999996,-2.24,-0.18,-0.53,1.9
Jack May,Derrick Lewis,2014-04-19,0,0.0,12.699999999999989,3.8193018480492817,-0.8900000000000001,-0.09999999999999998,0.5,-0.04999999999999999,0.38,0.08000000000000002,-0.31,0.0
Tim Kennedy,Michael Bisping,2014-04-16,1,-2.539999999999992,-5.079999999999984,-0.5065023956194423,-1.5500000000000003,0.08999999999999997,-0.8699999999999999,-0.030000000000000027,1.53,-0.08000000000000002,0.06999999999999995,0.39999999999999997
Patrick Cote,Kyle Noke,2014-04-16,1,-2.539999999999992,-5.079999999999984,0.049281314168375445,-0.41999999999999993,-0.020000000000000018,1.12,-0.16000000000000003,-0.85,-0.34,-0.23000000000000004,-0.6000000000000001
Sheldon Westcott,Elias Theodorou,2014-04-16,0,-10.159999999999997,0.0,3.7782340862423,-1.9300000000000006,-0.019999999999999962,1.3399999999999999,-0.16000000000000003,1.96,0.08999999999999997,-0.44999999999999996,0.0
Chad Laprise,Olivier Aubin-Mercier,2014-04-16,1,2.539999999999992,2.5400000000000205,2.59000684462697,2.3000000000000003,-0.09000000000000002,0.6199999999999997,0.09999999999999998,-1.3099999999999998,0.21000000000000002,0.08000000000000007,-0.5
Akira Corassani,Dustin Poirier,2014-04-16,0,-10.159999999999997,-2.539999999999992,6.39835728952772,-1.9900000000000002,-0.04999999999999999,0.33999999999999986,-0.020000000000000018,-0.44999999999999996,-0.06999999999999995,0.21999999999999997,-1.2
Sam Stout,KJ Noons,2014-04-16,0,0.0,-2.5400000000000205,-1.3771389459274452,0.48999999999999977,-0.06999999999999995,0.30000000000000027,-0.08000000000000007,0.55,0.18,0.08999999999999997,0.1
Sarah Kaufman,Leslie Smith,2014-04-16,1,0.0,-10.159999999999997,-3.093771389459274,-0.9099999999999993,0.06,-4.41,0.10999999999999999,0.38,0.57,0.19000000000000006,0.0
Sean O'Connell,Ryan Jimmo,2014-04-16,0,2.5400000000000205,0.0,-1.763175906913073,2.34,-0.18000000000000005,3.9999999999999996,-0.010000000000000009,-0.45,-0.28,-0.5700000000000001,0.5
Dustin Kimura,George Roop,2014-04-16,0,-2.539999999999992,-15.23999999999998,-7.526351813826146,-2.1,-0.13000000000000003,1.3499999999999996,-0.08999999999999997,-0.12,-0.19999999999999996,-0.08999999999999997,2.1
Mark Bocek,Mike de la Torre,2014-04-16,1,10.159999999999997,-7.6200000000000045,4.911704312114992,-0.8700000000000001,0.03999999999999998,-2.43,0.08999999999999997,3.29,0.19999999999999998,-0.52,1.3
Vik Grujic,Nordine Taleb,2014-04-16,0,-2.5400000000000205,-5.079999999999984,4.33949349760438,-1.42,-0.030000000000000027,0.77,-0.25000000000000006,-0.76,-0.43,-0.47,0.4
Richard Walsh,Chris Indich,2014-04-16,1,0.0,5.079999999999984,-1.6125941136208084,2.53,0.16000000000000003,-1.6,0.14999999999999997,0.8,-0.09999999999999998,0.16000000000000003,-1.3
Tim Gorman,Mitch Gagnon,2014-04-16,0,0.0,0.0,1.4510609171800155,-0.029999999999999805,-0.15000000000000002,3.3600000000000003,-0.14999999999999997,-0.15999999999999992,-0.16,-0.32,-1.9
Antonio Rodrigo Nogueira,Roy Nelson,2014-04-11,0,10.160000000000025,7.6200000000000045,0.049281314168375445,-0.2300000000000002,0.06,-2.39,0.09000000000000002,0.16000000000000014,0.019999999999999962,-0.29000000000000004,2.3
Tatsuya Kawajiri,Clay Guida,2014-04-11,0,-2.5400000000000205,0.0,3.5865845311430533,-0.5899999999999999,0.10999999999999999,-0.9900000000000002,-0.10999999999999999,0.5299999999999998,0.13,-0.030000000000000027,0.5000000000000001
John Howard,Ryan LaFlare,2014-04-11,0,-5.0800000000000125,-15.23999999999998,0.5859000684462714,-0.7400000000000002,0.09999999999999998,1.22,-0.12,0.5700000000000003,0.04999999999999999,-0.04999999999999993,0.2
Ramsey Nijem,Beneil Dariush,2014-04-11,1,7.6200000000000045,2.539999999999992,1.0951403148528414,-0.6900000000000004,-0.04999999999999999,-1.0099999999999998,0.050000000000000044,3.1100000000000003,0.24,-0.2699999999999999,0.30000000000000004
Daniel Omielanczuk,Jared Rosholt,2014-04-11,0,-2.539999999999992,-5.0800000000000125,3.9260780287474333,1.0099999999999998,0.10999999999999993,1.77,-0.12,-1.27,-0.14999999999999997,0.020000000000000018,0.0
Thales Leites,Trevor Smith,2014-04-11,1,7.6200000000000045,-5.0800000000000125,-0.6680355920602281,-1.1600000000000001,-0.15000000000000002,-0.31999999999999984,0.010000000000000009,0.40000000000000013,-0.04999999999999999,-0.3,0.40000000000000013
Alan Omer,Jim Alers,2014-04-11,0,0.0,2.5400000000000205,-1.9192334017796036,0.5900000000000003,0.15000000000000002,-2.17,0.07999999999999996,-0.5699999999999998,0.010000000000000009,-0.14,-0.3
Mauricio Rua,Dan Henderson,2014-03-23,0,5.079999999999984,5.079999999999984,-11.25530458590007,1.13,0.030000000000000027,0.08999999999999986,0.030000000000000027,0.48999999999999977,-0.040000000000000036,-0.07999999999999996,0.39999999999999997
CB Dollaway,Cezar Ferreira,2014-03-23,1,-5.0800000000000125,2.5400000000000205,1.5195071868583163,0.75,0.04999999999999999,0.14000000000000012,0.010000000000000009,0.8599999999999999,0.010000000000000009,-0.21999999999999997,0.7
Fabio Maldonado,Gian Villante,2014-03-23,1,-2.539999999999992,-5.0800000000000125,5.420944558521558,0.9100000000000001,0.13999999999999996,-1.1600000000000001,-0.020000000000000018,-0.010000000000000009,0.33999999999999997,-0.21999999999999997,0.6
Mairbek Taisumov,Michel Prazeres,2014-03-23,0,15.23999999999998,7.6200000000000045,-7.039014373716633,0.6000000000000001,-0.07999999999999996,0.52,0.07000000000000006,-2.5999999999999996,0.27,0.41000000000000003,-0.6
Steven Siler,Rony Jason,2014-03-23,0,-7.619999999999976,10.159999999999997,-2.9048596851471586,1.17,-0.030000000000000027,-0.18000000000000016,0.010000000000000009,-0.12,-0.09,0.19000000000000006,0.8
Thiago Santos,Ronny Markes,2014-03-23,1,2.539999999999992,2.5400000000000205,4.28747433264887,1.5500000000000003,-0.050000000000000044,0.13999999999999968,0.08000000000000002,-2.25,-0.07,-0.35,-0.4
Jussier Formiga,Scott Jorgensen,2014-03-23,1,2.5400000000000205,0.0,-2.5735797399041758,-1.9500000000000002,-0.010000000000000009,-1.0700000000000003,-0.010000000000000009,-0.7899999999999998,-0.10000000000000003,0.28,-0.09999999999999998
Kenny Robertson,Thiago Perpetuo,2014-03-23,1,0.0,0.0,3.83025325119781,-1.6699999999999995,-0.21999999999999997,-0.48999999999999977,0.010000000000000009,-1.4499999999999997,-0.24,-0.09000000000000008,0.8
Francimar Barroso,Hans Stringer,2014-03-23,0,0.0,-5.0800000000000125,7.351129363449694,-0.3900000000000001,-0.08999999999999997,0.22999999999999998,0.18,-0.17999999999999972,-0.12,0.20999999999999996,0.0
Godofredo Pepey,Noad Lahat,2014-03-23,1,10.159999999999997,-5.079999999999984,-3.0636550308008204,-0.4700000000000002,-0.08000000000000002,1.76,-0.16000000000000003,-2.0,-0.19,0.18999999999999997,-0.8999999999999999
Robbie Lawler,Johny Hendricks,2014-03-15,0,12.700000000000017,5.0800000000000125,1.4811772758384691,0.3599999999999999,0.019999999999999962,0.6799999999999997,0.05999999999999994,-3.18,0.18,0.020000000000000018,-0.3
Tyron Woodley,Carlos Condit,2014-03-15,1,-2.539999999999992,-12.700000000000017,2.0533880903490775,-1.3000000000000003,0.08999999999999997,0.08999999999999986,-0.010000000000000009,0.4700000000000001,-0.06,0.49,-0.6
Diego Sanchez,Myles Jury,2014-03-15,0,-2.539999999999992,0.0,6.833675564681727,-0.25,-0.04999999999999999,0.8599999999999999,-0.09999999999999998,-0.6500000000000001,-0.31000000000000005,-0.03999999999999998,0.5
Hector Lombard,Jake Shields,2014-03-15,1,-2.539999999999992,-7.6200000000000045,0.9336071184120485,0.5699999999999998,0.10000000000000003,1.55,-0.030000000000000027,-1.1400000000000001,0.19,0.42000000000000004,-0.7
Nikita Krylov,Ovince Saint Preux,2014-03-15,0,-7.619999999999976,0.0,-8.914442162902123,1.3300000000000005,0.07000000000000006,-0.7400000000000002,0.0,0.9599999999999997,0.010000000000000009,-0.14,0.7
Kelvin Gastelum,Rick Story,2014-03-15,1,0.0,0.0,-7.154004106776181,-0.1499999999999999,0.010000000000000009,1.35,-0.050000000000000044,-1.4899999999999998,-0.13,-0.030000000000000027,-0.8
Raquel Pennington,Jessica Andrade,2014-03-15,0,12.700000000000017,15.240000000000009,3.052703627652292,-2.2700000000000005,0.010000000000000009,-2.2600000000000002,0.06999999999999995,-1.27,-0.27,-0.13,0.3
Dennis Bermudez,Jimy Hettes,2014-03-15,1,-12.700000000000017,-7.6200000000000045,0.4873374401095134,0.9499999999999997,-0.10999999999999993,-0.43000000000000016,0.020000000000000018,-1.31,-0.03999999999999998,0.20999999999999996,-0.2999999999999998
Sean Spencer,Alex Garcia,2014-03-15,0,5.0800000000000125,2.5400000000000205,0.05201916495551018,2.43,0.010000000000000009,0.9899999999999998,0.010000000000000009,-3.58,-0.19,0.020000000000000018,-0.1
Renee Forte,Francisco Trevino,2014-03-15,0,2.539999999999992,-5.079999999999984,-5.273100616016425,-0.5699999999999998,-0.09999999999999998,-0.2999999999999998,-0.010000000000000009,1.3499999999999999,0.36,0.25000000000000006,0.0
Justin Scoggins,Will Campuzano,2014-03-15,1,-10.160000000000025,-5.079999999999984,-5.932922655715263,1.13,0.2,-1.6599999999999997,-0.019999999999999907,2.54,0.18,0.33999999999999997,0.3
Robert McDaniel,Sean Strickland,2014-03-15,0,-2.539999999999992,5.0800000000000125,7.8220396988364165,-4.340000000000001,0.020000000000000018,-2.5500000000000003,-0.039999999999999925,0.27,-0.12,-0.18000000000000005,1.2999999999999998
Daniel Pineda,Robert Whiteford,2014-03-15,0,0.0,-5.079999999999984,-2.318959616700891,0.52,0.02999999999999997,1.2699999999999998,-0.16999999999999998,-0.48,-0.06,0.09000000000000002,1.5
Alexander Gustafsson,Jimi Manuwa,2014-03-08,1,0.0,10.160000000000025,-6.907597535934293,0.6000000000000001,-0.14,-0.4400000000000004,0.020000000000000018,1.0,0.21000000000000002,0.13,0.0
Michael Johnson,Melvin Guillard,2014-03-08,1,5.079999999999984,2.5400000000000205,-3.1813826146475037,1.3099999999999996,-0.010000000000000009,1.9299999999999997,-0.08000000000000007,-0.7300000000000001,-0.25,0.20000000000000007,-0.2
Brad Pickett,Neil Seery,2014-03-08,1,10.159999999999997,5.079999999999984,0.9308692676249137,-0.54,-0.09999999999999998,0.8399999999999999,-0.029999999999999916,1.6900000000000002,0.16999999999999998,0.04999999999999993,-1.2000000000000002
Omari Akhmedov,Gunnar Nelson,2014-03-08,0,2.539999999999992,2.539999999999992,0.7939767282683086,1.2000000000000002,-0.26999999999999996,-0.2200000000000002,0.07000000000000006,0.5800000000000001,-0.07,-0.030000000000000027,-0.8
Cyrille Diabate,Ilir Latifi,2014-03-08,0,20.32000000000002,20.319999999999993,8.807665982203968,2.01,0.25999999999999995,-1.1500000000000001,0.039999999999999925,-0.94,0.48,-0.47,-0.09999999999999998
Luke Barnatt,Mats Nilsson,2014-03-08,1,0.0,12.700000000000017,-4.355920602327174,1.4399999999999995,-0.030000000000000027,-1.75,-0.040000000000000036,-3.24,-0.41,0.19,-1.9
Brad Scott,Claudio Silva,2014-03-08,0,12.699999999999989,5.079999999999984,-6.798083504449007,1.04,-0.010000000000000009,1.3099999999999996,0.10999999999999993,-2.5300000000000002,-0.11000000000000001,0.19,-0.40000000000000013
Danny Mitchell,Igor Araujo,2014-03-08,0,0.0,2.5400000000000205,-5.6700889801505845,1.0099999999999998,0.07,-0.33000000000000007,0.030000000000000027,-0.86,-0.15,0.78,2.4
