f_1_name,f_2_name,f_1_odds,f_2_odds,event_date,Y,delta_reach_cm,delta_height_cm,delta_age,delta_SlpM,delta_Str_Acc,delta_SApM,delta_Str_Def,delta_TD_Avg,delta_TD_Acc,delta_TD_Def,delta_Sub_Avg,delta_elo,delta_win_streak,delta_loss_streak,delta_win_rate_last_5,delta_ufc_win_rate,delta_ufc_fights,delta_rank,is_ranked_f1,is_ranked_f2,delta_win_rate_3y,delta_SlpM_3y,delta_SApM_3y,delta_TD_Def_3y
Gerald Harris,Mario Miranda,1.71,2.15,2010-03-31,1,7.6200000000000045,-10.159999999999997,-0.35592060232717415,-0.55,-0.25000000000000006,-0.8799999999999999,0.26,1.94,-0.05999999999999994,0.17999999999999994,0.0,16.0,1,0,0.5,0.5,1,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Charlie Brenneman,Jason High,1.87,1.94,2010-03-31,1,-7.619999999999976,5.0800000000000125,0.6707734428473664,0.24,0.14000000000000007,-0.010000000000000009,-0.019999999999999962,1.8700000000000006,-0.21000000000000002,0.35,-2.8,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.029999999999999583,0.0,0.0
Jacob Volkmann,Ronys Torres,1.99,1.83,2010-03-31,1,0.0,5.079999999999984,-5.065023956194388,0.31999999999999995,0.08000000000000002,-0.1499999999999999,-0.04999999999999993,-0.81,0.010000000000000009,0.36,1.5,-13.174341153849355,0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.31999999999999995,-0.1499999999999999,0.36
BJ Penn,Frankie Edgar,1.74,2.1,2010-04-10,0,5.0800000000000125,7.6200000000000045,2.84188911704312,-1.0100000000000002,0.07999999999999996,0.38000000000000034,-0.08999999999999997,-1.1,0.24000000000000005,0.08999999999999997,0.2,38.933474243524415,-1,0,-0.0,-0.12380952380952381,8,-0.0,0.0,0.0,-0.0,-1.0100000000000002,0.3799999999999999,0.09000000000000008
Matt Hughes,Renzo Gracie,1.37,3.11,2010-04-10,1,0.0,-2.5400000000000205,-6.592744695414098,0.43000000000000016,0.12000000000000005,-0.30999999999999983,-0.020000000000000018,1.8200000000000003,0.3,-0.050000000000000044,0.3999999999999999,122.24427441281728,1,0,-0.09999999999999998,0.26190476190476186,21,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Terry Etim,Rafael Dos Anjos,1.54,2.51,2010-04-10,0,7.619999999999976,12.699999999999989,-1.21013004791239,-1.3199999999999998,-0.12,-0.7000000000000002,0.07000000000000006,-1.52,-0.04999999999999999,-0.15000000000000002,0.7999999999999999,42.88789755961875,2,0,0.30000000000000004,0.2142857142857143,3,-0.0,0.0,0.0,-0.0,-1.3199999999999998,-0.7000000000000002,-0.14999999999999997
Mark Munoz,Kendall Grove,2.0,1.82,2010-04-10,1,-20.319999999999993,-15.240000000000009,4.755646817248461,0.81,0.10000000000000003,-0.14000000000000012,0.029999999999999916,2.6799999999999997,-0.16000000000000003,0.009999999999999898,-1.1,-21.510085059192306,1,0,0.06666666666666665,0.0,-6,0.0,0.0,0.0,0.0,0.8099999999999996,-0.14000000000000012,0.009999999999999898
Anderson Silva,Demian Maia,1.56,2.45,2010-04-10,1,12.700000000000017,2.5400000000000205,2.5653661875427787,1.2499999999999998,0.18,-0.020000000000000018,-0.030000000000000027,-1.9900000000000002,0.53,0.07999999999999996,-0.19999999999999996,75.40217710649927,9,0,0.19999999999999996,0.1428571428571429,3,0.0,0.0,0.0,0.0,1.25,-0.019999999999999574,0.08000000000000007
Nick Osipczak,Rick Story,1.7,2.16,2010-04-10,0,12.699999999999989,12.700000000000017,-0.33949349760437997,-0.9699999999999998,0.09000000000000002,1.6,-0.12,-1.3299999999999998,-0.02999999999999997,0.07999999999999996,0.09999999999999998,15.29375862490042,0,0,0.33333333333333337,0.33333333333333337,-1,-0.0,0.0,0.0,-0.0,-0.9699999999999993,1.6,0.07999999999999996
Brad Blackburn,DaMarques Johnson,1.75,2.08,2010-04-10,0,-5.0800000000000125,-7.619999999999976,5.09240246406571,2.44,-0.020000000000000018,-0.16000000000000014,0.14,-0.2499999999999999,-0.050000000000000044,0.5700000000000001,-0.0,28.477671458176474,-1,1,0.25,0.25,2,-0.0,0.0,0.0,-0.0,2.44,-0.16000000000000014,0.5700000000000001
Paul Kelly,Matt Veach,1.94,1.87,2010-04-10,1,0.0,-5.0800000000000125,-3.2854209445585205,2.1,0.08999999999999997,-2.3000000000000003,0.14999999999999997,-2.3,0.21999999999999997,-0.7,0.0,14.96006411942244,0,0,0.09999999999999998,0.09999999999999998,3,0.0,0.0,0.0,0.0,2.1,-2.3000000000000003,-0.7
Mostapha Al-Turk,Jon Madsen,2.05,1.78,2010-04-10,0,12.700000000000017,5.0800000000000125,6.581793292265573,-1.0999999999999999,-0.21999999999999997,2.4299999999999997,-0.28,-1.32,-0.71,-0.7,-0.0,-46.17131029582879,-1,2,-1.0,-1.0,1,-0.0,0.0,0.0,-0.0,-1.0999999999999999,2.4299999999999997,-0.7
Alexander Gustafsson,Phil Davis,1.86,1.95,2010-04-10,0,-0.0,7.6200000000000045,-2.3052703627652313,1.1800000000000002,0.06,2.1999999999999997,-0.20999999999999996,-1.4600000000000002,0.010000000000000009,0.10999999999999999,-0.19999999999999996,-0.7995019293737187,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,1.1800000000000002,2.1999999999999997,0.10999999999999999
Mauricio Rua,Lyoto Machida,2.93,1.41,2010-05-08,1,5.079999999999984,0.0,-3.4907597535934265,0.98,-0.030000000000000027,1.22,-0.06999999999999995,0.7999999999999998,-0.17000000000000004,-0.26,0.29999999999999993,-110.97439150847799,-8,1,-0.5,-0.5,-4,0.0,0.0,0.0,0.0,0.98,1.22,-0.26
Paul Daley,Josh Koscheck,2.09,1.75,2010-05-08,0,7.6200000000000045,-2.5400000000000205,-5.226557152635181,1.35,0.10999999999999999,0.10000000000000009,-0.030000000000000027,-1.5499999999999998,-0.07999999999999996,-0.0,-0.4,-63.92363559537944,0,0,0.4,0.25,-14,-0.0,0.0,0.0,-0.0,1.35,0.10000000000000009,-0.0
Sam Stout,Jeremy Stephens,1.88,1.93,2010-05-08,0,-2.539999999999992,-0.0,2.086242299794659,1.04,-0.12,0.8300000000000001,-0.0,-0.4700000000000001,-0.0,0.16000000000000003,-0.30000000000000004,4.8477630957740985,1,0,0.19999999999999996,-0.0,0,-0.0,0.0,0.0,-0.0,1.040000000000001,0.8299999999999992,0.16000000000000003
Kevin Ferguson,Matt Mitrione,1.89,1.92,2010-05-08,0,-12.699999999999989,-2.539999999999992,4.429842573579741,-1.25,-0.0,0.6200000000000001,-0.26,3.1,0.72,-0.19000000000000006,0.5,-0.7497172959467662,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,-1.25,0.6200000000000001,-0.19000000000000006
Alan Belcher,Patrick Cote,1.8,2.03,2010-05-08,1,0.0,7.6200000000000045,-4.150581793292265,-0.10999999999999988,-0.07,-0.10999999999999988,0.10999999999999999,-0.24000000000000005,0.06,0.12000000000000005,0.7,29.548120363355565,1,-1,-0.20000000000000007,0.15555555555555556,1,0.0,0.0,0.0,0.0,-0.11000000000000032,-0.10999999999999943,0.11999999999999994
Jonathan Goulet,Marcus Davis,2.41,1.58,2010-05-08,0,7.619999999999976,5.079999999999984,-5.883641341546888,-1.11,0.019999999999999962,-0.7800000000000002,-0.19,2.57,0.21999999999999997,-0.019999999999999962,-0.7999999999999999,-45.961681220348964,0,-1,-0.0,-0.16666666666666663,-4,-0.0,0.0,0.0,-0.0,-1.11,-0.7800000000000002,-0.019999999999999962
Johny Hendricks,TJ Grant,1.85,1.96,2010-05-08,1,-7.6200000000000045,-2.5400000000000205,0.4572210814510598,-0.45999999999999996,-0.09000000000000002,0.7800000000000002,-0.030000000000000027,2.2,0.030000000000000027,0.27,-0.3,15.910870504080094,1,0,0.33333333333333337,0.33333333333333337,-1,0.0,0.0,0.0,0.0,-0.4600000000000004,0.7800000000000007,0.26999999999999996
Joey Beltran,Tim Hague,1.81,2.01,2010-05-08,1,-2.539999999999992,-7.6200000000000045,1.415468856947296,2.13,-0.10999999999999999,1.13,0.08000000000000002,-1.24,-0.15000000000000002,-0.09999999999999998,-0.9,32.71365619991616,1,-2,0.6666666666666667,0.6666666666666667,-2,0.0,0.0,0.0,0.0,2.1299999999999994,1.13,-0.09999999999999998
Mike Guymon,Yoshiyuki Yoshida,1.85,1.97,2010-05-08,1,10.159999999999997,2.539999999999992,-0.35592060232717415,1.9,0.29000000000000004,-2.88,0.30000000000000004,0.4600000000000002,0.08999999999999997,0.29000000000000004,-1.5999999999999999,-19.354930069248212,0,0,-0.5,-0.5,-3,0.0,0.0,0.0,0.0,1.9,-2.88,0.29000000000000004
John Salter,Jason MacDonald,1.9,1.91,2010-05-08,1,-15.23999999999998,-5.0800000000000125,-9.798767967145793,0.1299999999999999,-0.2,-1.0200000000000002,0.22000000000000003,1.4200000000000002,0.30000000000000004,0.31000000000000005,-1.5,-19.0134357078216,0,-1,-0.4,-0.5,-9,0.0,0.0,0.0,0.0,0.12999999999999967,-1.0199999999999998,0.31
Tom Lawlor,Joe Doerksen,1.63,2.28,2010-05-08,0,-2.539999999999992,-0.0,-5.596167008898018,1.07,-0.0,-0.3799999999999999,0.09999999999999998,0.43999999999999995,-0.010000000000000009,0.23999999999999994,-0.8999999999999999,71.33738523434477,0,-3,0.4666666666666666,0.5,-3,-0.0,0.0,0.0,-0.0,1.07,-0.3799999999999999,0.23999999999999994
Todd Duffee,Mike Russow,1.85,1.97,2010-05-29,0,12.700000000000017,5.0800000000000125,-9.234770704996581,4.38,-0.09999999999999998,-0.029999999999999805,-0.029999999999999916,-3.9400000000000004,-0.18,0.9,-0.7,-0.04920699378635618,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,4.38,-0.029999999999999805,0.9
Jason Brilz,Rogerio Nogueira,1.75,2.09,2010-05-29,0,-10.159999999999997,-7.6200000000000045,0.9062286105407296,0.22999999999999998,0.050000000000000044,-0.5599999999999998,0.06000000000000005,1.73,-0.19,-0.37,0.5,13.12197665878466,0,0,-0.25,-0.25,3,-0.0,0.0,0.0,-0.0,0.22999999999999998,-0.5599999999999998,-0.37
Rashad Evans,Quinton Jackson,1.68,2.21,2010-05-29,1,5.0800000000000125,-2.539999999999992,-1.2648870636550313,-1.1099999999999999,-0.17000000000000004,-0.08999999999999986,0.07999999999999996,1.46,-0.12000000000000005,0.0,-0.1,53.80784101450763,-1,0,0.0,0.06666666666666665,4,0.0,0.0,0.0,0.0,-1.1099999999999999,-0.08999999999999986,0.0
Michael Bisping,Dan Miller,1.81,2.01,2010-05-29,1,2.539999999999992,0.0,2.335386721423685,2.3000000000000003,0.020000000000000018,-0.3500000000000001,0.16000000000000003,-0.6199999999999999,-0.11000000000000004,0.16000000000000003,-1.5,49.393064768256636,0,-1,0.0,0.12727272727272732,6,0.0,0.0,0.0,0.0,2.3000000000000003,-0.3500000000000001,0.1600000000000001
John Hathaway,Diego Sanchez,2.39,1.58,2010-05-29,1,7.6200000000000045,7.619999999999976,-5.557837097878167,0.71,0.030000000000000027,-1.22,0.05999999999999994,1.0999999999999999,0.19,0.13999999999999996,0.09999999999999998,-49.92903333934123,3,-1,0.19999999999999996,0.23076923076923073,-10,0.0,0.0,0.0,0.0,0.71,-1.22,0.13999999999999996
Amir Sadollah,Dong Hyun Kim,1.87,1.94,2010-05-29,0,-2.539999999999992,-10.159999999999997,1.2238193018480494,2.59,-0.02999999999999997,1.66,0.020000000000000018,-2.3600000000000003,-0.15999999999999998,-0.10999999999999999,-0.3,-15.08780845919614,-1,0,-0.25,-0.25,1,-0.0,0.0,0.0,-0.0,2.59,1.66,-0.10999999999999999
Efrain Escudero,Dan Lauzon,1.68,2.19,2010-05-29,1,0.0,-2.5400000000000205,2.203969883641342,1.5799999999999998,0.19,-1.79,0.020000000000000018,-0.31999999999999984,0.07,-0.14,-1.9000000000000001,45.95376752496668,0,-1,0.6666666666666666,0.6666666666666666,1,0.0,0.0,0.0,0.0,1.5799999999999998,-1.79,-0.14
Waylon Lowe,Melvin Guillard,2.16,1.71,2010-05-29,0,0.0,-5.079999999999984,2.409308692676248,-1.08,0.15000000000000002,0.5499999999999998,-0.13,3.17,-0.07999999999999996,0.21999999999999997,0.09999999999999998,-29.05540378280375,-1,0,-0.09999999999999998,-0.09999999999999998,-10,-0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Luiz Cane,Cyrille Diabate,1.75,2.09,2010-05-29,0,-10.159999999999997,-10.159999999999997,-7.548254620123203,0.7300000000000004,-0.3,3.2199999999999998,-0.0,-0.6099999999999999,-0.5499999999999999,0.47,0.09999999999999998,15.846440180753007,0,1,0.09999999999999998,0.09999999999999998,5,-0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Aaron Riley,Joe Brammer,2.0,1.82,2010-05-29,1,0.0,0.0,2.702258726899384,1.3000000000000003,0.030000000000000027,0.98,0.04999999999999993,0.3699999999999999,-0.15999999999999998,0.09999999999999998,0.1,-8.864412208025897,0,0,0.4,0.3333333333333333,5,0.0,0.0,0.0,0.0,1.3000000000000003,0.98,0.09999999999999998
Jesse Forbes,Ryan Jensen,1.82,2.0,2010-05-29,0,-2.539999999999992,2.5400000000000205,-7.093771389459274,-0.73,-0.15000000000000002,1.0699999999999994,-0.05999999999999994,0.24,0.25,0.35000000000000003,-0.7,8.469706632388807,0,1,-0.2,-0.2,-3,-0.0,0.0,0.0,-0.0,-0.73,1.0699999999999994,0.35000000000000003
Mirko Filipovic,Pat Barry,1.77,2.07,2010-06-12,1,-2.5400000000000205,7.6200000000000045,4.8213552361396275,-0.6100000000000003,-0.020000000000000018,-1.6500000000000001,0.040000000000000036,0.19,0.4,0.020000000000000018,0.09999999999999998,-11.963590081657458,0,0,-0.2666666666666666,-0.16666666666666663,3,0.0,0.0,0.0,0.0,-0.6100000000000003,-1.6500000000000006,0.019999999999999907
Paulo Thiago,Martin Kampmann,1.96,1.85,2010-06-12,0,5.0800000000000125,-2.539999999999992,1.2238193018480459,-1.5100000000000002,-0.02999999999999997,-1.2899999999999998,0.010000000000000009,-0.44000000000000017,-0.09999999999999998,-0.15000000000000002,-0.8,-21.562604900056613,1,0,0.15000000000000002,-0.02777777777777779,-5,-0.0,0.0,0.0,-0.0,-1.5100000000000002,-1.2899999999999998,-0.15000000000000013
Gilbert Yvel,Ben Rothwell,2.05,1.78,2010-06-12,0,-2.539999999999992,-5.079999999999984,5.297741273100613,-2.66,0.04999999999999999,-2.8499999999999996,0.030000000000000027,-0.68,-0.34,-0.44999999999999996,0.6,-0.7717573683339651,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,-2.66,-2.8499999999999996,-0.44999999999999996
Carlos Condit,Rory MacDonald,1.8,2.02,2010-06-12,1,-2.539999999999992,5.0800000000000125,5.237508555783712,-0.08999999999999986,-0.02999999999999997,-0.1299999999999999,-0.06999999999999995,-1.1800000000000002,-0.009999999999999953,-0.5,0.6,-12.74879261008482,0,0,-0.5,-0.5,1,0.0,0.0,0.0,0.0,-0.08999999999999986,-0.1299999999999999,-0.5
Rich Franklin,Chuck Liddell,2.16,1.7,2010-06-12,1,0.0,-2.5400000000000205,-4.799452429842567,1.1299999999999994,0.09000000000000002,-0.6400000000000001,0.05999999999999994,0.8700000000000001,-0.08999999999999997,-0.18000000000000005,0.7,-9.522946624452743,0,-1,0.39999999999999997,0.022727272727272707,-6,0.0,0.0,0.0,0.0,1.1300000000000003,-0.6400000000000001,-0.18000000000000005
Mac Danzig,Matt Wiman,2.23,1.66,2010-06-12,0,5.0800000000000125,-5.0800000000000125,3.7125256673511267,0.2200000000000002,-0.020000000000000018,-0.1299999999999999,0.05999999999999994,-0.9299999999999999,-0.0,-0.10000000000000003,-0.9,-30.63339265897139,0,0,-0.19999999999999996,-0.125,-2,-0.0,0.0,0.0,-0.0,0.22000000000000064,-0.1299999999999999,-0.10000000000000003
David Loiseau,Mario Miranda,1.82,1.99,2010-06-12,0,5.079999999999984,-7.6200000000000045,-0.43258042436687205,-0.3699999999999999,-0.10000000000000003,1.1800000000000002,0.07,-0.5900000000000001,-0.18,-0.18000000000000005,0.1,18.183670264994817,0,2,0.4,0.5,7,-0.0,0.0,0.0,-0.0,-0.3699999999999999,1.1800000000000002,-0.18000000000000005
James Wilks,Peter Sobotta,1.72,2.14,2010-06-12,1,0.0,2.539999999999992,8.689938398357292,-0.32000000000000006,0.04999999999999999,-0.8700000000000001,-0.07999999999999996,-0.26,-0.1,-0.10999999999999999,3.3,17.335642324957917,0,0,0.5,0.5,1,0.0,0.0,0.0,0.0,-0.32000000000000006,-0.8700000000000001,-0.10999999999999999
Ricardo Funch,Claude Patrick,2.01,1.81,2010-06-12,0,-2.539999999999992,-2.539999999999992,-0.1670088980150588,0.8099999999999998,0.09999999999999998,2.6799999999999997,-0.2899999999999999,-1.0799999999999998,-0.35000000000000003,-0.24,-1.7,-15.22986018535721,0,1,-0.5,-0.5,1,-0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Jesse Lennox,Mike Pyle,1.76,2.07,2010-06-12,0,-5.0800000000000125,-7.6200000000000045,-6.475017111567418,-0.050000000000000266,-0.13,0.3600000000000003,0.040000000000000036,-0.5800000000000001,0.31000000000000005,-0.06999999999999995,-1.2,15.17745648385312,0,0,0.16666666666666669,0.16666666666666669,-1,-0.0,0.0,0.0,-0.0,-0.050000000000000266,0.3600000000000003,-0.06999999999999984
Tyson Griffin,Evan Dunham,1.7,2.17,2010-06-12,0,-5.0800000000000125,-10.160000000000025,-2.338124572210816,-1.62,0.019999999999999962,-1.2400000000000002,0.040000000000000036,0.050000000000000044,0.13,-0.20000000000000007,-0.09999999999999998,27.142512454368898,-1,0,-0.19999999999999996,-0.2222222222222222,6,-0.0,0.0,0.0,-0.0,-1.6199999999999997,-1.2400000000000002,-0.20000000000000007
Court McGee,Kris McCray,1.88,1.93,2010-06-19,1,-2.539999999999992,-2.539999999999992,-3.2169746748802197,1.81,-0.09000000000000002,1.08,0.05999999999999994,-1.0999999999999999,-0.31000000000000005,0.31999999999999995,0.5,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.029999999999999583,0.0,0.0
Keith Jardine,Matt Hamill,2.13,1.72,2010-06-19,0,-0.0,2.5400000000000205,0.9308692676249137,-0.43999999999999995,-0.06,-0.8199999999999998,-0.020000000000000018,-1.82,0.10999999999999999,-0.29000000000000004,0.7,-73.61927668776093,-3,3,-0.6000000000000001,-0.2777777777777778,3,-0.0,0.0,0.0,-0.0,-0.43999999999999995,-0.8200000000000003,-0.29000000000000004
Aaron Simpson,Chris Leben,1.75,2.09,2010-06-19,0,-0.0,2.539999999999992,6.004106776180695,0.73,0.10000000000000003,-0.3400000000000003,0.040000000000000036,2.6399999999999997,-0.06999999999999995,0.29999999999999993,-0.30000000000000004,8.624070079520152,2,0,0.4,0.3571428571428571,-11,-0.0,0.0,0.0,-0.0,0.73,-0.3400000000000003,0.29999999999999993
Dennis Siver,Spencer Fisher,2.22,1.67,2010-06-19,1,5.0800000000000125,-2.5400000000000205,-2.680355920602331,0.7000000000000002,-0.10999999999999999,-0.3599999999999999,0.010000000000000009,0.19999999999999996,0.020000000000000018,0.050000000000000044,-0.5,-47.77858223270459,0,0,0.0,-0.16666666666666663,-4,0.0,0.0,0.0,0.0,0.7000000000000006,-0.3600000000000003,0.050000000000000044
John Gunderson,Mark Holst,2.38,1.59,2010-06-19,1,0.0,-7.6200000000000045,6.606433949349761,0.79,0.08000000000000002,0.040000000000000036,0.10999999999999999,0.9099999999999999,-0.6699999999999999,-0.49,-0.2999999999999998,-16.73630679352209,0,1,-0.5,-0.5,1,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Seth Baczynski,Brad Tavares,1.94,1.87,2010-06-19,0,2.539999999999992,5.0800000000000125,6.151950718685832,-0.33000000000000007,-0.12,-0.17999999999999972,-0.030000000000000027,0.19000000000000006,-0.1,-0.32000000000000006,0.8,-0.0,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,0.029999999999999583,0.0,0.0
Kyle Noke,Josh Bryant,1.74,2.11,2010-06-19,1,0.0,7.619999999999976,0.09856262833675444,2.13,0.3,-4.01,0.21000000000000002,1.53,0.54,0.66,0.8,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.029999999999999583,0.0,0.0
James Hammortree,Chris Camozzi,1.84,1.98,2010-06-19,0,0.0,2.539999999999992,2.976043805612594,-1.64,-0.14,1.17,-0.12000000000000005,1.73,0.31,0.43000000000000005,0.5,-0.0,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,0.029999999999999583,0.0,0.0
Travis Browne,James McSweeney,1.95,1.86,2010-06-19,1,5.079999999999984,5.0800000000000125,-1.7275838466803535,-1.0099999999999998,-0.14000000000000007,-0.020000000000000462,0.0,0.69,0.35000000000000003,-0.25,-0.9000000000000001,-16.0,-1,0,-0.5,-0.5,-1,0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Rich Attonito,Jamie Yager,1.97,1.84,2010-06-19,1,0.0,-7.619999999999976,6.453114305270365,-0.8000000000000003,0.07999999999999996,-0.41999999999999993,-0.040000000000000036,0.74,0.37,0.08999999999999997,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.029999999999999583,0.0,0.0
Krzysztof Soszynski,Stephan Bonnar,1.74,2.11,2010-07-03,0,-5.079999999999984,-7.6200000000000045,-0.32854209445585525,0.6100000000000003,0.010000000000000009,0.1200000000000001,0.05999999999999994,-0.8,-0.15000000000000002,0.10999999999999999,-0.0,56.906089152460254,1,-3,0.4,0.3454545454545455,-6,-0.0,0.0,0.0,-0.0,0.6100000000000003,0.1200000000000001,0.10999999999999999
Chris Leben,Yoshihiro Akiyama,1.96,1.85,2010-07-03,1,-5.0800000000000125,2.539999999999992,-4.980150581793293,-0.22999999999999998,0.010000000000000009,-0.75,-0.04999999999999993,-1.1500000000000001,-0.26000000000000006,-0.39,-0.19999999999999996,37.62791139731712,1,0,-0.4,-0.33333333333333337,14,0.0,0.0,0.0,0.0,-0.22999999999999954,-0.7499999999999996,-0.3899999999999999
Matt Brown,Chris Lytle,1.79,2.03,2010-07-03,0,17.78,2.539999999999992,-6.39835728952772,-0.0,0.10000000000000003,-0.10999999999999988,-0.029999999999999916,0.98,-0.09000000000000002,0.07999999999999996,-1.0999999999999999,26.08655439609288,-2,1,-0.0,0.22916666666666663,-10,-0.0,0.0,0.0,-0.0,-4.440892098500626e-16,-0.10999999999999988,0.07999999999999996
George Sotiropoulos,Kurt Pellegrino,1.87,1.94,2010-07-03,1,2.539999999999992,5.0800000000000125,1.8261464750171115,0.1599999999999997,-0.15999999999999998,0.5800000000000001,0.040000000000000036,-0.5800000000000001,-0.23000000000000004,-0.15999999999999992,0.8,11.85799425863388,1,0,0.19999999999999996,0.30000000000000004,-5,0.0,0.0,0.0,0.0,0.16000000000000014,0.5800000000000003,-0.16000000000000003
Shane Carwin,Brock Lesnar,1.78,2.05,2010-07-03,0,-2.5400000000000205,-2.539999999999992,2.518822724161538,0.8500000000000001,-0.25,1.42,0.030000000000000027,-2.48,-0.22000000000000003,-0.18,-0.5,23.036551847531427,1,0,0.25,0.25,0,-0.0,0.0,0.0,-0.0,0.8500000000000001,1.42,-0.18
Ricardo Romero,Seth Petruzelli,1.79,2.03,2010-07-03,1,0.0,0.0,1.634496919917865,0.0,0.14000000000000007,2.6899999999999995,-0.09000000000000002,1.17,-0.4,0.53,1.0,30.531711039411675,0,-2,0.5,0.5,-2,0.0,0.0,0.0,0.0,0.029999999999999583,0.0,0.0
Jon Madsen,Karlos Vemola,1.88,1.93,2010-07-03,1,-7.6200000000000045,0.0,5.3880903490759735,0.79,-0.030000000000000027,-0.95,0.44000000000000006,-0.6099999999999999,0.45999999999999996,0.38999999999999996,-1.7,29.88616156639432,2,0,0.5,0.5,2,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Forrest Petz,Daniel Roberts,1.84,1.97,2010-07-03,0,-7.6200000000000045,-2.5400000000000205,4.8706365503080065,1.54,0.08999999999999997,-0.06999999999999984,0.10999999999999993,-1.16,0.56,0.26,-2.5,-2.241827328395857,0,0,0.4,0.4,4,-0.0,0.0,0.0,-0.0,1.54,-0.06999999999999984,0.26
Brendan Schaub,Chris Tuchscherer,1.77,2.06,2010-07-03,1,5.0800000000000125,5.079999999999984,-7.523613963039015,1.5699999999999998,0.06,-0.9499999999999997,0.09999999999999998,1.13,0.28,0.72,-0.19999999999999996,-2.4678717882597994,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5699999999999998,-0.9499999999999997,0.72
Goran Reljic,Kendall Grove,2.07,1.76,2010-07-03,0,5.0800000000000125,-7.6200000000000045,-1.3524982888432575,-0.6200000000000001,-0.03999999999999998,0.29000000000000004,0.04999999999999993,1.2,0.04999999999999999,-0.23000000000000004,-0.5999999999999999,-19.833957778710328,0,0,-0.09999999999999998,-0.09999999999999998,-8,-0.0,0.0,0.0,-0.0,-0.6200000000000001,0.29000000000000004,-0.23000000000000004
Gerald Harris,David Branch,1.7,2.16,2010-07-03,1,-2.539999999999992,-5.079999999999984,1.8535249828884304,-0.25,-0.10000000000000003,-0.32999999999999985,0.05999999999999994,0.41000000000000014,0.22000000000000003,0.29,0.0,31.26369320647791,2,0,0.5,0.5,2,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Vladimir Matyushenko,Jon Jones,1.81,2.01,2010-08-01,0,-25.400000000000006,-10.159999999999997,16.536618754277892,-2.48,-0.13999999999999996,-0.6200000000000001,-0.050000000000000044,1.36,0.010000000000000009,-0.25,-0.4,0.6486073850487628,1,0,-0.0,-0.08571428571428574,2,-0.0,0.0,0.0,-0.0,-2.48,-0.6200000000000001,-0.25
